Channel,Last_Calibrated,Last_Cal_Time,duration,humidity,film temperature,CO2 Cal Gas,CalFile,TYPE,DATE,Current,cal_utc,PCB,C0d,C6d,(spare),C2V_size,a2,a3,a4,a5,b2,b3,b4,b5,c2,c3,c4,c5,A,B,C,D,(spare),(spare),(spare),V2C_size,a7,a8,a9,a10,b7,b8,b9,b10,c7,c8,c9,c10,A',B',C',D',(spare),(spare),(spare),V_RA_5,V_RA_15,mI,I_span,DAC,V_0d_span (actual),V_6d_span (actual),V_0d_target,V_6d_target,Pump_Flow_rate,Cal_Offset_adj,Cal_Gain_adj,(spare),last_zero_humidity,last_zero_humidity,Time Monitoring since last zero,zero_utc,Last_Zero'd,Last_Zero_Time,Number_of_Zeros,V_0d_average,V_Offset_adj,V_Gain_adj,Software Rev,Sample Descriptor,Chamber,Operator,Notes,END
Channel 3-605nm wide,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],44.099998,3517466516.545879,3701,0.009086,6.154226,,4,0.000050,-0.000687,0.002457,0.000390,-0.003209,0.047522,-0.207430,-0.036460,0.049660,-0.823560,4.750866,2.188774,0.000118,-0.059576,1.065480,1.514049,,,,4,0.000690,-0.004312,0.009323,-0.004876,-0.022393,0.128071,-0.204469,0.029466,0.217550,-1.307486,2.609002,-1.309471,0.094513,-0.838814,3.436634,-3.712000,,,,0.190342,0.585564,39.522248,0.042700,417,1.601703,5.844218,1.588340,5.708856,50,0.013363,0.971244,,62.060375,25.147240,0.000000,3517466516.545879,6/18/2015,11:01:56 AM,0,1.601703,0.013363,0.971244,X.X.X,CA26-ST-3701,C21,DGN,PCB3701,
Channel 4-640nm narrow,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],15.100000,3517466516.545879,3701,0.010451,6.105670,,4,0.000049,-0.000667,0.002196,0.000380,-0.003308,0.047948,-0.197234,-0.029867,0.053273,-0.865874,4.790206,1.752663,0.001041,-0.077837,1.194962,1.239006,,,,4,0.000472,-0.002712,0.005533,-0.002374,-0.014808,0.076464,-0.099597,-0.014100,0.151133,-0.856625,1.664204,-0.698561,0.079516,-0.665265,2.708633,-2.591777,,,,0.422859,1.292858,86.999903,0.014500,139,1.270478,5.728349,1.322273,5.750497,50,-0.051795,0.993350,,62.060375,25.147240,0.000000,3517466516.545879,6/18/2015,11:01:56 AM,0,1.270478,-0.051795,0.993350,X.X.X,CA26-ST-3701,C21,DGN,PCB3701,
Channel 1-525nm wide,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],99.599998,3517469877.314104,3702,0.112270,5.888978,,4,0.000012,-0.000147,0.000329,0.000222,-0.001258,0.016979,-0.057141,0.001905,0.029018,-0.439114,2.018960,4.193058,0.006774,-0.129104,0.890897,4.350844,,,,4,0.001749,-0.029268,0.162927,-0.299076,-0.075615,1.312158,-7.413190,13.592367,2.461581,-40.203365,216.529434,-382.655457,1.646416,-25.498929,132.204543,-228.219401,,,,0.408021,1.017142,60.912057,0.109500,1023,4.396745,6.421198,4.412577,6.495903,50,-0.015832,1.029081,,64.120857,22.802481,0.000000,3517469877.314104,6/18/2015,11:57:57 AM,0,4.396745,-0.015832,1.029081,X.X.X,CA25-ST1-3702,C25,DGN,PCB3702,
Channel 2-611nm narrow,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],24.500000,3517469877.314104,3702,0.048039,5.871011,,4,0.000020,-0.000321,0.001166,0.001246,-0.001594,0.027248,-0.137034,-0.073203,0.027913,-0.542966,3.716278,2.336885,0.002288,-0.089753,1.205230,1.316855,,,,4,0.000627,-0.004344,0.014311,-0.013685,-0.020981,0.154760,-0.515595,0.521928,0.218552,-1.791397,6.569499,-7.050582,0.065239,-0.517541,2.241675,-2.255862,,,,0.311039,0.941554,63.051452,0.021300,211,1.289529,5.652165,1.400782,5.730306,50,-0.111253,0.992410,,64.120857,22.802481,0.000000,3517469877.314104,6/18/2015,11:57:57 AM,0,1.289529,-0.111253,0.992410,X.X.X,CA25-ST1-3702,C25,DGN,PCB3702,
Channel 3-605nm wide,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],43.099998,3517469877.314104,3702,0.046591,5.863087,,4,0.000019,-0.000285,0.000966,0.001397,-0.001446,0.024609,-0.122424,-0.084666,0.025323,-0.494901,3.414984,2.816265,0.002026,-0.082921,1.132762,1.614101,,,,4,0.000762,-0.005669,0.018896,-0.019795,-0.025610,0.200481,-0.682757,0.755270,0.265558,-2.294146,8.599075,-10.170385,0.077103,-0.665383,2.839789,-3.228152,,,,0.114219,0.345545,23.132570,0.065200,638,1.304716,5.643575,1.692989,5.786263,50,-0.388273,0.943399,,64.120857,22.802481,0.000000,3517469877.314104,6/18/2015,11:57:57 AM,0,1.304716,-0.388273,0.943399,X.X.X,CA25-ST1-3702,C25,DGN,PCB3702,
Channel 4-640nm narrow,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],12.500000,3517469877.314104,3702,0.051647,5.888448,,4,0.000017,-0.000241,0.000611,0.001707,-0.001492,0.024443,-0.111533,-0.092826,0.028728,-0.541278,3.552428,2.390129,0.003430,-0.110525,1.334228,1.162411,,,,4,0.000426,-0.003070,0.011073,-0.011163,-0.014113,0.112866,-0.414009,0.447672,0.159696,-1.431578,5.643235,-6.211652,0.058678,-0.452066,1.952035,-1.802420,,,,0.385744,1.149780,76.403644,0.013300,127,0.998933,5.653953,1.255267,5.848078,50,-0.256333,0.986636,,64.120857,22.802481,0.000000,3517469877.314104,6/18/2015,11:57:57 AM,0,0.998933,-0.256333,0.986636,X.X.X,CA25-ST1-3702,C25,DGN,PCB3702,
Channel 1-525nm wide,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],74.300003,3517466516.545879,3701,0.102125,5.944708,,4,0.000010,-0.000130,0.000315,-0.000158,-0.001179,0.015904,-0.052977,0.012079,0.029325,-0.438551,1.964841,4.225175,0.006113,-0.117998,0.821520,4.430412,,,,4,0.004675,-0.073356,0.381963,-0.657489,-0.201640,3.236386,-17.123470,29.768965,4.338925,-69.724907,370.245331,-647.490906,2.234437,-34.858702,181.790804,-315.631951,,,,0.509771,1.302723,79.295211,0.104700,1023,5.455263,7.830120,4.487342,6.417810,50,0.967920,0.812878,,61.386452,22.714041,0.000000,3517480527.945286,6/18/2015,2:55:27 PM,1,2.624302,-1.863040,0.370829,X.X.X,,C2,DGN,PCB3701,
Channel 2-611nm narrow,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],19.299999,3517466516.545879,3701,0.010036,6.124005,,4,0.000049,-0.000676,0.002367,0.000314,-0.003268,0.047947,-0.204865,-0.030369,0.052203,-0.857497,4.854550,1.905177,0.000924,-0.075630,1.176259,1.336026,,,,4,0.000526,-0.003072,0.006101,-0.002371,-0.016556,0.086323,-0.106959,-0.031048,0.164533,-0.928712,1.704902,-0.612656,0.083595,-0.719696,2.928806,-2.934240,,,,0.329638,1.027561,69.792284,0.018600,184,1.286364,5.715053,1.417994,5.790478,50,-0.131630,0.987309,,61.386452,22.714041,0.000000,3517480527.945286,6/18/2015,2:55:27 PM,1,-3.726523,-5.144517,0.463110,X.X.X,,C2,DGN,PCB3701,
Channel 3-605nm wide,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],44.099998,3517466516.545879,3701,0.009086,6.154226,,4,0.000050,-0.000687,0.002457,0.000390,-0.003209,0.047522,-0.207430,-0.036460,0.049660,-0.823560,4.750866,2.188774,0.000118,-0.059576,1.065480,1.514049,,,,4,0.000690,-0.004312,0.009323,-0.004876,-0.022393,0.128071,-0.204469,0.029466,0.217550,-1.307486,2.609002,-1.309471,0.094513,-0.838814,3.436634,-3.712000,,,,0.190342,0.585564,39.522248,0.042700,417,1.601703,5.844218,1.588340,5.708856,50,0.013363,0.971244,,61.386452,22.714041,0.000000,3517480527.945286,6/18/2015,2:55:27 PM,1,0.892585,-0.695755,0.832153,X.X.X,,C2,DGN,PCB3701,
Channel 4-640nm narrow,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],15.100000,3517466516.545879,3701,0.010451,6.105670,,4,0.000049,-0.000667,0.002196,0.000380,-0.003308,0.047948,-0.197234,-0.029867,0.053273,-0.865874,4.790206,1.752663,0.001041,-0.077837,1.194962,1.239006,,,,4,0.000472,-0.002712,0.005533,-0.002374,-0.014808,0.076464,-0.099597,-0.014100,0.151133,-0.856625,1.664204,-0.698561,0.079516,-0.665265,2.708633,-2.591777,,,,0.422859,1.292858,86.999903,0.014500,139,1.270478,5.728349,1.322273,5.750497,50,-0.051795,0.993350,,61.386452,22.714041,0.000000,3517480527.945286,6/18/2015,2:55:27 PM,1,0.992406,-0.329867,0.935025,X.X.X,,C2,DGN,PCB3701,
Channel 1-525nm wide,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],99.599998,3517469877.314104,3702,0.112270,5.888978,,4,0.000012,-0.000147,0.000329,0.000222,-0.001258,0.016979,-0.057141,0.001905,0.029018,-0.439114,2.018960,4.193058,0.006774,-0.129104,0.890897,4.350844,,,,4,0.001749,-0.029268,0.162927,-0.299076,-0.075615,1.312158,-7.413190,13.592367,2.461581,-40.203365,216.529434,-382.655457,1.646416,-25.498929,132.204543,-228.219401,,,,0.408021,1.017142,60.912057,0.109500,1023,4.396745,6.421198,4.412577,6.495903,50,-0.015832,1.029081,,64.745926,22.802481,0.000000,3517482797.945122,6/18/2015,3:33:17 PM,1,2.161735,-2.250842,0.489105,X.X.X,CA25,C25,DGN,PCB3702,
Channel 2-611nm narrow,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],24.500000,3517469877.314104,3702,0.048039,5.871011,,4,0.000020,-0.000321,0.001166,0.001246,-0.001594,0.027248,-0.137034,-0.073203,0.027913,-0.542966,3.716278,2.336885,0.002288,-0.089753,1.205230,1.316855,,,,4,0.000627,-0.004344,0.014311,-0.013685,-0.020981,0.154760,-0.515595,0.521928,0.218552,-1.791397,6.569499,-7.050582,0.065239,-0.517541,2.241675,-2.255862,,,,0.311039,0.941554,63.051452,0.021300,211,1.289529,5.652165,1.400782,5.730306,50,-0.111253,0.992410,,64.745926,22.802481,0.000000,3517482797.945122,6/18/2015,3:33:17 PM,1,-2.010725,-3.411507,0.564999,X.X.X,CA25,C25,DGN,PCB3702,
Channel 3-605nm wide,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],43.099998,3517469877.314104,3702,0.046591,5.863087,,4,0.000019,-0.000285,0.000966,0.001397,-0.001446,0.024609,-0.122424,-0.084666,0.025323,-0.494901,3.414984,2.816265,0.002026,-0.082921,1.132762,1.614101,,,,4,0.000762,-0.005669,0.018896,-0.019795,-0.025610,0.200481,-0.682757,0.755270,0.265558,-2.294146,8.599075,-10.170385,0.077103,-0.665383,2.839789,-3.228152,,,,0.114219,0.345545,23.132570,0.065200,638,1.304716,5.643575,1.692989,5.786263,50,-0.388273,0.943399,,64.745926,22.802481,0.000000,3517482797.945122,6/18/2015,3:33:17 PM,1,0.605181,-1.087808,0.812416,X.X.X,CA25,C25,DGN,PCB3702,
Channel 4-640nm narrow,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],12.500000,3517469877.314104,3702,0.051647,5.888448,,4,0.000017,-0.000241,0.000611,0.001707,-0.001492,0.024443,-0.111533,-0.092826,0.028728,-0.541278,3.552428,2.390129,0.003430,-0.110525,1.334228,1.162411,,,,4,0.000426,-0.003070,0.011073,-0.011163,-0.014113,0.112866,-0.414009,0.447672,0.159696,-1.431578,5.643235,-6.211652,0.058678,-0.452066,1.952035,-1.802420,,,,0.385744,1.149780,76.403644,0.013300,127,0.998933,5.653953,1.255267,5.848078,50,-0.256333,0.986636,,64.745926,22.802481,0.000000,3517482797.945122,6/18/2015,3:33:17 PM,1,0.211177,-1.044090,0.843836,X.X.X,CA25,C25,DGN,PCB3702,
Channel 1-525nm wide,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],74.300003,3517466516.545879,3701,0.102125,5.944708,,4,0.000010,-0.000130,0.000315,-0.000158,-0.001179,0.015904,-0.052977,0.012079,0.029325,-0.438551,1.964841,4.225175,0.006113,-0.117998,0.821520,4.430412,,,,4,0.004675,-0.073356,0.381963,-0.657489,-0.201640,3.236386,-17.123470,29.768965,4.338925,-69.724907,370.245331,-647.490906,2.234437,-34.858702,181.790804,-315.631951,,,,0.509771,1.302723,79.295211,0.104700,1023,5.455263,7.830120,4.487342,6.417810,50,0.967920,0.812878,,64.899673,22.537470,0.000000,3517543802.945409,6/19/2015,8:30:02 AM,2,1.164937,-3.322405,0.289635,X.X.X,CA26,C21,DGN,PCB3701 step gas,
Channel 2-611nm narrow,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],19.299999,3517466516.545879,3701,0.010036,6.124005,,4,0.000049,-0.000676,0.002367,0.000314,-0.003268,0.047947,-0.204865,-0.030369,0.052203,-0.857497,4.854550,1.905177,0.000924,-0.075630,1.176259,1.336026,,,,4,0.000526,-0.003072,0.006101,-0.002371,-0.016556,0.086323,-0.106959,-0.031048,0.164533,-0.928712,1.704902,-0.612656,0.083595,-0.719696,2.928806,-2.934240,,,,0.329638,1.027561,69.792284,0.018600,184,1.286364,5.715053,1.417994,5.790478,50,-0.131630,0.987309,,64.899673,22.537470,0.000000,3517543802.945409,6/19/2015,8:30:02 AM,2,-19.562004,-20.979998,0.172982,X.X.X,CA26,C21,DGN,PCB3701 step gas,
Channel 3-605nm wide,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],44.099998,3517466516.545879,3701,0.009086,6.154226,,4,0.000050,-0.000687,0.002457,0.000390,-0.003209,0.047522,-0.207430,-0.036460,0.049660,-0.823560,4.750866,2.188774,0.000118,-0.059576,1.065480,1.514049,,,,4,0.000690,-0.004312,0.009323,-0.004876,-0.022393,0.128071,-0.204469,0.029466,0.217550,-1.307486,2.609002,-1.309471,0.094513,-0.838814,3.436634,-3.712000,,,,0.190342,0.585564,39.522248,0.042700,417,1.601703,5.844218,1.588340,5.708856,50,0.013363,0.971244,,64.899673,22.537470,0.000000,3517543802.945409,6/19/2015,8:30:02 AM,2,1.137180,-0.451160,0.875395,X.X.X,CA26,C21,DGN,PCB3701 step gas,
Channel 4-640nm narrow,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],15.100000,3517466516.545879,3701,0.010451,6.105670,,4,0.000049,-0.000667,0.002196,0.000380,-0.003308,0.047948,-0.197234,-0.029867,0.053273,-0.865874,4.790206,1.752663,0.001041,-0.077837,1.194962,1.239006,,,,4,0.000472,-0.002712,0.005533,-0.002374,-0.014808,0.076464,-0.099597,-0.014100,0.151133,-0.856625,1.664204,-0.698561,0.079516,-0.665265,2.708633,-2.591777,,,,0.422859,1.292858,86.999903,0.014500,139,1.270478,5.728349,1.322273,5.750497,50,-0.051795,0.993350,,64.899673,22.537470,0.000000,3517543802.945409,6/19/2015,8:30:02 AM,2,0.928841,-0.393432,0.922641,X.X.X,CA26,C21,DGN,PCB3701 step gas,
Channel 1-525nm wide,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],99.599998,3517469877.314104,3702,0.112270,5.888978,,4,0.000012,-0.000147,0.000329,0.000222,-0.001258,0.016979,-0.057141,0.001905,0.029018,-0.439114,2.018960,4.193058,0.006774,-0.129104,0.890897,4.350844,,,,4,0.001749,-0.029268,0.162927,-0.299076,-0.075615,1.312158,-7.413190,13.592367,2.461581,-40.203365,216.529434,-382.655457,1.646416,-25.498929,132.204543,-228.219401,,,,0.408021,1.017142,60.912057,0.109500,1023,4.396745,6.421198,4.412577,6.495903,50,-0.015832,1.029081,,64.598351,22.273550,0.000000,3517546352.145215,6/19/2015,9:12:32 AM,2,1.020404,-3.392173,0.385744,X.X.X,,C25,DGN,PCB3702,
Channel 2-611nm narrow,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],24.500000,3517469877.314104,3702,0.048039,5.871011,,4,0.000020,-0.000321,0.001166,0.001246,-0.001594,0.027248,-0.137034,-0.073203,0.027913,-0.542966,3.716278,2.336885,0.002288,-0.089753,1.205230,1.316855,,,,4,0.000627,-0.004344,0.014311,-0.013685,-0.020981,0.154760,-0.515595,0.521928,0.218552,-1.791397,6.569499,-7.050582,0.065239,-0.517541,2.241675,-2.255862,,,,0.311039,0.941554,63.051452,0.021300,211,1.289529,5.652165,1.400782,5.730306,50,-0.111253,0.992410,,64.598351,22.273550,0.000000,3517546352.145215,6/19/2015,9:12:32 AM,2,-10.777254,-12.178036,0.263523,X.X.X,,C25,DGN,PCB3702,
Channel 3-605nm wide,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],43.099998,3517469877.314104,3702,0.046591,5.863087,,4,0.000019,-0.000285,0.000966,0.001397,-0.001446,0.024609,-0.122424,-0.084666,0.025323,-0.494901,3.414984,2.816265,0.002026,-0.082921,1.132762,1.614101,,,,4,0.000762,-0.005669,0.018896,-0.019795,-0.025610,0.200481,-0.682757,0.755270,0.265558,-2.294146,8.599075,-10.170385,0.077103,-0.665383,2.839789,-3.228152,,,,0.114219,0.345545,23.132570,0.065200,638,1.304716,5.643575,1.692989,5.786263,50,-0.388273,0.943399,,64.598351,22.273550,0.000000,3517546352.145215,6/19/2015,9:12:32 AM,2,0.881618,-0.811371,0.859578,X.X.X,,C25,DGN,PCB3702,
Channel 4-640nm narrow,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],12.500000,3517469877.314104,3702,0.051647,5.888448,,4,0.000017,-0.000241,0.000611,0.001707,-0.001492,0.024443,-0.111533,-0.092826,0.028728,-0.541278,3.552428,2.390129,0.003430,-0.110525,1.334228,1.162411,,,,4,0.000426,-0.003070,0.011073,-0.011163,-0.014113,0.112866,-0.414009,0.447672,0.159696,-1.431578,5.643235,-6.211652,0.058678,-0.452066,1.952035,-1.802420,,,,0.385744,1.149780,76.403644,0.013300,127,0.998933,5.653953,1.255267,5.848078,50,-0.256333,0.986636,,64.598351,22.273550,0.000000,3517546352.145215,6/19/2015,9:12:32 AM,2,0.082806,-1.172461,0.824392,X.X.X,,C25,DGN,PCB3702,
Channel 1-525nm wide,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],74.300003,3517466516.545879,3701,0.102125,5.944708,,4,0.000010,-0.000130,0.000315,-0.000158,-0.001179,0.015904,-0.052977,0.012079,0.029325,-0.438551,1.964841,4.225175,0.006113,-0.117998,0.821520,4.430412,,,,4,0.004675,-0.073356,0.381963,-0.657489,-0.201640,3.236386,-17.123470,29.768965,4.338925,-69.724907,370.245331,-647.490906,2.234437,-34.858702,181.790804,-315.631951,,,,0.509771,1.302723,79.295211,0.104700,1023,5.455263,7.830120,4.487342,6.417810,50,0.967920,0.812878,,66.035904,21.963280,0.000000,3517561715.344939,6/19/2015,1:28:35 PM,3,0.436849,-4.050493,0.261111,X.X.X,CA26-3701,C21,DGN,PCB3701,
Channel 2-611nm narrow,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],19.299999,3517466516.545879,3701,0.010036,6.124005,,4,0.000049,-0.000676,0.002367,0.000314,-0.003268,0.047947,-0.204865,-0.030369,0.052203,-0.857497,4.854550,1.905177,0.000924,-0.075630,1.176259,1.336026,,,,4,0.000526,-0.003072,0.006101,-0.002371,-0.016556,0.086323,-0.106959,-0.031048,0.164533,-0.928712,1.704902,-0.612656,0.083595,-0.719696,2.928806,-2.934240,,,,0.329638,1.027561,69.792284,0.018600,184,1.286364,5.715053,1.417994,5.790478,50,-0.131630,0.987309,,66.035904,21.963280,0.000000,3517561715.344939,6/19/2015,1:28:35 PM,3,-75.834011,-77.252005,0.053618,X.X.X,CA26-3701,C21,DGN,PCB3701,
Channel 3-605nm wide,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],44.099998,3517466516.545879,3701,0.009086,6.154226,,4,0.000050,-0.000687,0.002457,0.000390,-0.003209,0.047522,-0.207430,-0.036460,0.049660,-0.823560,4.750866,2.188774,0.000118,-0.059576,1.065480,1.514049,,,,4,0.000690,-0.004312,0.009323,-0.004876,-0.022393,0.128071,-0.204469,0.029466,0.217550,-1.307486,2.609002,-1.309471,0.094513,-0.838814,3.436634,-3.712000,,,,0.190342,0.585564,39.522248,0.042700,417,1.601703,5.844218,1.588340,5.708856,50,0.013363,0.971244,,66.035904,21.963280,0.000000,3517561715.344939,6/19/2015,1:28:35 PM,3,1.515452,-0.072888,0.951892,X.X.X,CA26-3701,C21,DGN,PCB3701,
Channel 4-640nm narrow,6/18/2015,11:01:56 AM,189.000000,60.472988,25.423820,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3701_150611_COEFF.CSV,CalCoeff,[06-11-15],15.100000,3517466516.545879,3701,0.010451,6.105670,,4,0.000049,-0.000667,0.002196,0.000380,-0.003308,0.047948,-0.197234,-0.029867,0.053273,-0.865874,4.790206,1.752663,0.001041,-0.077837,1.194962,1.239006,,,,4,0.000472,-0.002712,0.005533,-0.002374,-0.014808,0.076464,-0.099597,-0.014100,0.151133,-0.856625,1.664204,-0.698561,0.079516,-0.665265,2.708633,-2.591777,,,,0.422859,1.292858,86.999903,0.014500,139,1.270478,5.728349,1.322273,5.750497,50,-0.051795,0.993350,,66.035904,21.963280,0.000000,3517561715.344939,6/19/2015,1:28:35 PM,3,-0.130324,-1.452597,0.755841,X.X.X,CA26-3701,C21,DGN,PCB3701,
Channel 1-525nm wide,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],99.599998,3517469877.314104,3702,0.112270,5.888978,,4,0.000012,-0.000147,0.000329,0.000222,-0.001258,0.016979,-0.057141,0.001905,0.029018,-0.439114,2.018960,4.193058,0.006774,-0.129104,0.890897,4.350844,,,,4,0.001749,-0.029268,0.162927,-0.299076,-0.075615,1.312158,-7.413190,13.592367,2.461581,-40.203365,216.529434,-382.655457,1.646416,-25.498929,132.204543,-228.219401,,,,0.408021,1.017142,60.912057,0.109500,1023,4.396745,6.421198,4.412577,6.495903,50,-0.015832,1.029081,,62.787540,22.185820,0.000000,3517564159.945763,6/19/2015,2:09:19 PM,3,0.453229,-3.959348,0.349085,X.X.X,CA25-3702,C25,DGN,PCB3702,
Channel 2-611nm narrow,6/18/2015,11:57:57 AM,603.000000,59.827511,22.714041,5.790000,C:\Users\Bench2\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CA_PCB3702_150610_COEFF.CSV,CalCoeff,[06-10-15],24.500000,3517469877.314104,3702,0.048039,5.871011,,4,0.000020,-0.000321,0.001166,0.001246,-0.001594,0.027248,-0.137034,-0.073203,0.027913,-0.542966,3.716278,2.336885,0.002288,-0.089753,1.205230,1.316855,,,,4,0.000627,-0.004344,0.014311,-0.013685,-0.020981,0.154760,-0.515595,0.521928,0.218552,-1.791397,6.569499,-7.050582,0.065239,-0.517541,2.241675,-2.255862,,,,0.311039,0.941554,63.051452,0.021300,211,1.289529,5.652165,1.400782,5.730306,50,-0.111253,0.992410,,62.787540,22.185820,0.000000,3517564159.945763,6/19/2015,2:09:19 PM,3,-17.029966,-18.430748,0.190878,X.X.X,CA25-3702,C25,DGN,PCB3702,
